state,county,subtype,category
pennsylvania,bedford,milk,county_by_farmsize
pennsylvania,bedford,beef,county_by_farmsize
pennsylvania,berks,milk,county_by_farmsize
pennsylvania,berks,beef,county_by_farmsize
pennsylvania,bradford,milk,county_by_farmsize
pennsylvania,bradford,beef,county_by_farmsize
pennsylvania,bucks,other,county_by_farmsize
pennsylvania,bucks,beef,county_by_farmsize
pennsylvania,butler,beef,county_by_farmsize
pennsylvania,cambria,beef,county_by_farmsize
pennsylvania,cambria,milk,county_by_farmsize
pennsylvania,cameron,other,county_by_farmsize
pennsylvania,cameron,milk,county_by_farmsize
pennsylvania,cameron,all,county_by_farmsize
pennsylvania,cameron,beef,county_by_farmsize
pennsylvania,carbon,all,county_by_farmsize
pennsylvania,carbon,beef,county_by_farmsize
pennsylvania,carbon,milk,county_by_farmsize
pennsylvania,centre,other,county_by_farmsize
pennsylvania,centre,milk,county_by_farmsize
pennsylvania,centre,beef,county_by_farmsize
pennsylvania,chester,milk,county_by_farmsize
pennsylvania,clarion,all,county_by_farmsize
pennsylvania,clarion,beef,county_by_farmsize
pennsylvania,clarion,other,county_by_farmsize
pennsylvania,clarion,milk,county_by_farmsize
pennsylvania,clearfield,other,county_by_farmsize
pennsylvania,clearfield,milk,county_by_farmsize
pennsylvania,clinton,milk,county_by_farmsize
pennsylvania,clinton,beef,county_by_farmsize
pennsylvania,clinton,other,county_by_farmsize
pennsylvania,columbia,all,county_by_farmsize
pennsylvania,columbia,beef,county_by_farmsize
pennsylvania,columbia,other,county_by_farmsize
pennsylvania,crawford,milk,county_by_farmsize
pennsylvania,crawford,beef,county_by_farmsize
pennsylvania,crawford,other,county_by_farmsize
pennsylvania,cumberland,beef,county_by_farmsize
pennsylvania,cumberland,milk,county_by_farmsize
pennsylvania,dauphin,milk,county_by_farmsize
pennsylvania,dauphin,beef,county_by_farmsize
pennsylvania,elk,other,county_by_farmsize
pennsylvania,elk,beef,county_by_farmsize
pennsylvania,elk,milk,county_by_farmsize
pennsylvania,elk,all,county_by_farmsize
pennsylvania,erie,all,county_by_farmsize
pennsylvania,erie,other,county_by_farmsize
pennsylvania,erie,milk,county_by_farmsize
pennsylvania,erie,beef,county_by_farmsize
pennsylvania,fayette,beef,county_by_farmsize
pennsylvania,forest,other,county_by_farmsize
pennsylvania,forest,milk,county_by_farmsize
pennsylvania,forest,beef,county_by_farmsize
pennsylvania,forest,all,county_by_farmsize
pennsylvania,franklin,milk,county_by_farmsize
pennsylvania,fulton,milk,county_by_farmsize
pennsylvania,fulton,beef,county_by_farmsize
pennsylvania,greene,milk,county_by_farmsize
pennsylvania,greene,other,county_by_farmsize
pennsylvania,greene,all,county_by_farmsize
pennsylvania,huntingdon,beef,county_by_farmsize
pennsylvania,huntingdon,milk,county_by_farmsize
pennsylvania,indiana,all,county_by_farmsize
pennsylvania,indiana,milk,county_by_farmsize
pennsylvania,indiana,beef,county_by_farmsize
pennsylvania,jefferson,all,county_by_farmsize
pennsylvania,jefferson,milk,county_by_farmsize
pennsylvania,jefferson,other,county_by_farmsize
pennsylvania,jefferson,beef,county_by_farmsize
pennsylvania,lackawanna,other,county_by_farmsize
pennsylvania,lawrence,milk,county_by_farmsize
pennsylvania,lawrence,other,county_by_farmsize
pennsylvania,lebanon,other,county_by_farmsize
pennsylvania,lebanon,milk,county_by_farmsize
pennsylvania,lebanon,beef,county_by_farmsize
pennsylvania,lehigh,milk,county_by_farmsize
pennsylvania,lehigh,other,county_by_farmsize
pennsylvania,luzerne,milk,county_by_farmsize
pennsylvania,luzerne,all,county_by_farmsize
pennsylvania,lycoming,milk,county_by_farmsize
pennsylvania,lycoming,beef,county_by_farmsize
pennsylvania,mckean,all,county_by_farmsize
pennsylvania,mckean,beef,county_by_farmsize
pennsylvania,mckean,milk,county_by_farmsize
pennsylvania,mckean,other,county_by_farmsize
pennsylvania,mercer,milk,county_by_farmsize
pennsylvania,mercer,beef,county_by_farmsize
pennsylvania,mifflin,beef,county_by_farmsize
pennsylvania,monroe,other,county_by_farmsize
pennsylvania,monroe,all,county_by_farmsize
pennsylvania,montgomery,other,county_by_farmsize
pennsylvania,montgomery,milk,county_by_farmsize
pennsylvania,montgomery,all,county_by_farmsize
pennsylvania,montgomery,beef,county_by_farmsize
pennsylvania,montour,other,county_by_farmsize
pennsylvania,montour,milk,county_by_farmsize
pennsylvania,northampton,milk,county_by_farmsize
pennsylvania,northampton,beef,county_by_farmsize
pennsylvania,northampton,other,county_by_farmsize
pennsylvania,northumberland,other,county_by_farmsize
pennsylvania,northumberland,all,county_by_farmsize
pennsylvania,northumberland,beef,county_by_farmsize
pennsylvania,northumberland,milk,county_by_farmsize
pennsylvania,perry,beef,county_by_farmsize
pennsylvania,perry,other,county_by_farmsize
pennsylvania,philadelphia,milk,county_by_farmsize
pennsylvania,philadelphia,all,county_by_farmsize
pennsylvania,pike,beef,county_by_farmsize
pennsylvania,pike,other,county_by_farmsize
pennsylvania,pike,all,county_by_farmsize
pennsylvania,potter,beef,county_by_farmsize
pennsylvania,potter,other,county_by_farmsize
pennsylvania,potter,milk,county_by_farmsize
pennsylvania,schuylkill,milk,county_by_farmsize
pennsylvania,schuylkill,other,county_by_farmsize
pennsylvania,snyder,all,county_by_farmsize
pennsylvania,snyder,other,county_by_farmsize
pennsylvania,snyder,milk,county_by_farmsize
pennsylvania,somerset,milk,county_by_farmsize
pennsylvania,sullivan,milk,county_by_farmsize
pennsylvania,sullivan,all,county_by_farmsize
pennsylvania,sullivan,other,county_by_farmsize
pennsylvania,susquehanna,beef,county_by_farmsize
pennsylvania,tioga,beef,county_by_farmsize
pennsylvania,tioga,other,county_by_farmsize
pennsylvania,tioga,milk,county_by_farmsize
pennsylvania,union,all,county_by_farmsize
pennsylvania,union,other,county_by_farmsize
pennsylvania,union,milk,county_by_farmsize
pennsylvania,union,beef,county_by_farmsize
pennsylvania,venango,beef,county_by_farmsize
pennsylvania,venango,other,county_by_farmsize
pennsylvania,venango,milk,county_by_farmsize
pennsylvania,venango,all,county_by_farmsize
pennsylvania,warren,other,county_by_farmsize
pennsylvania,warren,beef,county_by_farmsize
pennsylvania,warren,milk,county_by_farmsize
pennsylvania,warren,all,county_by_farmsize
pennsylvania,washington,other,county_by_farmsize
pennsylvania,washington,milk,county_by_farmsize
pennsylvania,wayne,milk,county_by_farmsize
pennsylvania,wayne,all,county_by_farmsize
pennsylvania,westmoreland,milk,county_by_farmsize
pennsylvania,westmoreland,all,county_by_farmsize
pennsylvania,westmoreland,other,county_by_farmsize
pennsylvania,wyoming,milk,county_by_farmsize
pennsylvania,wyoming,beef,county_by_farmsize
pennsylvania,wyoming,other,county_by_farmsize
pennsylvania,wyoming,all,county_by_farmsize
pennsylvania,york,beef,county_by_farmsize
rhode island,bristol,other,county_by_farmsize
rhode island,bristol,all,county_by_farmsize
rhode island,kent,other,county_by_farmsize
rhode island,kent,milk,county_by_farmsize
rhode island,kent,beef,county_by_farmsize
rhode island,kent,all,county_by_farmsize
rhode island,newport,other,county_by_farmsize
rhode island,newport,all,county_by_farmsize
rhode island,newport,milk,county_by_farmsize
rhode island,newport,beef,county_by_farmsize
rhode island,providence,milk,county_by_farmsize
rhode island,providence,all,county_by_farmsize
rhode island,providence,other,county_by_farmsize
rhode island,providence,beef,county_by_farmsize
rhode island,washington,other,county_by_farmsize
rhode island,washington,all,county_by_farmsize
rhode island,washington,milk,county_by_farmsize
rhode island,washington,beef,county_by_farmsize
south carolina,abbeville,beef,county_by_farmsize
south carolina,abbeville,milk,county_by_farmsize
south carolina,aiken,other,county_by_farmsize
south carolina,aiken,beef,county_by_farmsize
south carolina,aiken,all,county_by_farmsize
south carolina,allendale,beef,county_by_farmsize
south carolina,allendale,other,county_by_farmsize
south carolina,allendale,all,county_by_farmsize
south carolina,anderson,milk,county_by_farmsize
south carolina,anderson,other,county_by_farmsize
south carolina,bamberg,beef,county_by_farmsize
south carolina,bamberg,milk,county_by_farmsize
south carolina,bamberg,all,county_by_farmsize
south carolina,bamberg,other,county_by_farmsize
south carolina,barnwell,milk,county_by_farmsize
south carolina,barnwell,other,county_by_farmsize
south carolina,barnwell,beef,county_by_farmsize
south carolina,beaufort,all,county_by_farmsize
south carolina,beaufort,other,county_by_farmsize
south carolina,beaufort,beef,county_by_farmsize
south carolina,berkeley,other,county_by_farmsize
south carolina,berkeley,all,county_by_farmsize
south carolina,calhoun,all,county_by_farmsize
south carolina,calhoun,beef,county_by_farmsize
south carolina,charleston,other,county_by_farmsize
south carolina,charleston,milk,county_by_farmsize
south carolina,charleston,beef,county_by_farmsize
south carolina,cherokee,all,county_by_farmsize
south carolina,cherokee,other,county_by_farmsize
south carolina,chester,beef,county_by_farmsize
south carolina,chester,milk,county_by_farmsize
south carolina,chester,other,county_by_farmsize
south carolina,chesterfield,other,county_by_farmsize
south carolina,chesterfield,all,county_by_farmsize
south carolina,chesterfield,beef,county_by_farmsize
south carolina,clarendon,other,county_by_farmsize
south carolina,clarendon,all,county_by_farmsize
south carolina,colleton,beef,county_by_farmsize
south carolina,darlington,other,county_by_farmsize
south carolina,darlington,all,county_by_farmsize
south carolina,dillon,beef,county_by_farmsize
south carolina,dillon,other,county_by_farmsize
south carolina,dorchester,milk,county_by_farmsize
south carolina,dorchester,other,county_by_farmsize
south carolina,dorchester,beef,county_by_farmsize
south carolina,dorchester,all,county_by_farmsize
south carolina,edgefield,milk,county_by_farmsize
south carolina,edgefield,other,county_by_farmsize
south carolina,edgefield,beef,county_by_farmsize
south carolina,edgefield,all,county_by_farmsize
south carolina,fairfield,milk,county_by_farmsize
south carolina,fairfield,other,county_by_farmsize
south carolina,fairfield,all,county_by_farmsize
south carolina,fairfield,beef,county_by_farmsize
south carolina,florence,all,county_by_farmsize
south carolina,florence,beef,county_by_farmsize
south carolina,georgetown,milk,county_by_farmsize
south carolina,georgetown,all,county_by_farmsize
south carolina,georgetown,other,county_by_farmsize
south carolina,georgetown,beef,county_by_farmsize
south carolina,greenville,milk,county_by_farmsize
south carolina,greenville,other,county_by_farmsize
south carolina,greenville,beef,county_by_farmsize
south carolina,greenwood,other,county_by_farmsize
south carolina,greenwood,milk,county_by_farmsize
south carolina,greenwood,beef,county_by_farmsize
south carolina,hampton,all,county_by_farmsize
south carolina,hampton,milk,county_by_farmsize
south carolina,hampton,beef,county_by_farmsize
south carolina,horry,beef,county_by_farmsize
south carolina,horry,other,county_by_farmsize
south carolina,horry,all,county_by_farmsize
south carolina,jasper,milk,county_by_farmsize
south carolina,jasper,all,county_by_farmsize
south carolina,jasper,beef,county_by_farmsize
south carolina,kershaw,all,county_by_farmsize
south carolina,kershaw,beef,county_by_farmsize
south carolina,lancaster,beef,county_by_farmsize
south carolina,laurens,other,county_by_farmsize
south carolina,laurens,beef,county_by_farmsize
south carolina,laurens,milk,county_by_farmsize
south carolina,lee,all,county_by_farmsize
south carolina,lee,other,county_by_farmsize
south carolina,lee,beef,county_by_farmsize
south carolina,lexington,other,county_by_farmsize
south carolina,lexington,all,county_by_farmsize
south carolina,lexington,beef,county_by_farmsize
south carolina,marion,all,county_by_farmsize
south carolina,marion,beef,county_by_farmsize
south carolina,marlboro,other,county_by_farmsize
south carolina,marlboro,beef,county_by_farmsize
south carolina,marlboro,all,county_by_farmsize
south carolina,mccormick,milk,county_by_farmsize
south carolina,mccormick,other,county_by_farmsize
south carolina,mccormick,beef,county_by_farmsize
south carolina,mccormick,all,county_by_farmsize
south carolina,newberry,other,county_by_farmsize
south carolina,newberry,milk,county_by_farmsize
south carolina,newberry,beef,county_by_farmsize
south carolina,oconee,beef,county_by_farmsize
south carolina,oconee,all,county_by_farmsize
south carolina,oconee,other,county_by_farmsize
south carolina,oconee,milk,county_by_farmsize
south carolina,orangeburg,other,county_by_farmsize
south carolina,orangeburg,milk,county_by_farmsize
south carolina,orangeburg,all,county_by_farmsize
south carolina,orangeburg,beef,county_by_farmsize
south carolina,pickens,all,county_by_farmsize
south carolina,pickens,other,county_by_farmsize
south carolina,pickens,beef,county_by_farmsize
south carolina,pickens,milk,county_by_farmsize
south carolina,richland,other,county_by_farmsize
south carolina,richland,all,county_by_farmsize
south carolina,richland,beef,county_by_farmsize
south carolina,saluda,beef,county_by_farmsize
south carolina,saluda,other,county_by_farmsize
south carolina,saluda,milk,county_by_farmsize
south carolina,spartanburg,beef,county_by_farmsize
south carolina,spartanburg,milk,county_by_farmsize
south carolina,sumter,other,county_by_farmsize
south carolina,sumter,all,county_by_farmsize
south carolina,sumter,beef,county_by_farmsize
south carolina,sumter,milk,county_by_farmsize
south carolina,union,other,county_by_farmsize
south carolina,williamsburg,beef,county_by_farmsize
south carolina,york,other,county_by_farmsize
south carolina,york,beef,county_by_farmsize
south carolina,york,all,county_by_farmsize
south carolina,york,milk,county_by_farmsize
south dakota,beadle,beef,county_by_farmsize
south dakota,beadle,milk,county_by_farmsize
south dakota,bennett,beef,county_by_farmsize
south dakota,bennett,milk,county_by_farmsize
south dakota,bennett,all,county_by_farmsize
south dakota,bon homme,beef,county_by_farmsize
south dakota,brookings,milk,county_by_farmsize
south dakota,brookings,beef,county_by_farmsize
south dakota,brown,beef,county_by_farmsize
south dakota,brown,milk,county_by_farmsize
south dakota,brule,beef,county_by_farmsize
south dakota,brule,milk,county_by_farmsize
south dakota,buffalo,other,county_by_farmsize
south dakota,buffalo,beef,county_by_farmsize
south dakota,buffalo,milk,county_by_farmsize
south dakota,buffalo,all,county_by_farmsize
south dakota,campbell,all,county_by_farmsize
south dakota,campbell,milk,county_by_farmsize
south dakota,campbell,beef,county_by_farmsize
south dakota,charles mix,milk,county_by_farmsize
south dakota,clark,beef,county_by_farmsize
south dakota,clark,milk,county_by_farmsize
south dakota,clay,milk,county_by_farmsize
south dakota,clay,beef,county_by_farmsize
south dakota,codington,milk,county_by_farmsize
south dakota,davison,other,county_by_farmsize
south dakota,davison,beef,county_by_farmsize
south dakota,davison,milk,county_by_farmsize
south dakota,day,beef,county_by_farmsize
south dakota,day,milk,county_by_farmsize
south dakota,deuel,milk,county_by_farmsize
south dakota,dewey,milk,county_by_farmsize
south dakota,douglas,all,county_by_farmsize
south dakota,douglas,milk,county_by_farmsize
south dakota,edmunds,beef,county_by_farmsize
south dakota,edmunds,milk,county_by_farmsize
south dakota,faulk,all,county_by_farmsize
south dakota,faulk,beef,county_by_farmsize
south dakota,faulk,milk,county_by_farmsize
south dakota,grant,milk,county_by_farmsize
south dakota,gregory,milk,county_by_farmsize
south dakota,haakon,beef,county_by_farmsize
south dakota,haakon,milk,county_by_farmsize
south dakota,hamlin,milk,county_by_farmsize
south dakota,hand,all,county_by_farmsize
south dakota,hand,beef,county_by_farmsize
south dakota,hand,milk,county_by_farmsize
south dakota,hanson,milk,county_by_farmsize
south dakota,hanson,beef,county_by_farmsize
south dakota,hughes,milk,county_by_farmsize
south dakota,hughes,beef,county_by_farmsize
south dakota,hutchinson,milk,county_by_farmsize
south dakota,hutchinson,beef,county_by_farmsize
south dakota,jackson,other,county_by_farmsize
south dakota,jerauld,all,county_by_farmsize
south dakota,kingsbury,all,county_by_farmsize
south dakota,kingsbury,beef,county_by_farmsize
south dakota,kingsbury,milk,county_by_farmsize
